Disaster_ID,Magnitude,Fatalities,Economic_Loss($),Year,Month,Day,DayOfYear,Disaster_Type_Encoded,Location_Encoded
8595,1.024277554,9364,909637486,2024,12,24,359,2,5
8596,6.979504645,1672,160538363.2,2024,12,24,359,4,2
8597,3.381388899,7799,227360689.2,2024,12,24,359,1,2
8598,2.624420898,1200,744842630.9,2024,12,24,359,4,2
8599,4.086244904,504,352708263.2,2024,12,24,359,1,2
8600,2.527221906,8918,424896722.6,2024,12,24,359,2,5
8601,2.567967851,1352,936099462.5,2024,12,24,359,0,3
8602,7.728581109,616,271365109.1,2024,12,24,359,0,5
8603,7.191867404,1581,283064591.4,2024,12,24,359,4,5
8604,3.111126466,2122,729755493.1,2024,12,24,359,3,1
8605,7.366023443,7146,339868375.1,2024,12,24,359,3,1
8606,3.025207678,5174,577078782.8,2024,12,24,359,1,2
8607,9.791852758,5584,566926307.5,2024,12,24,359,3,4
8608,8.839432169,8199,798277204.8,2024,12,24,359,0,0
8609,6.84562953,9260,900205841.5,2024,12,24,359,2,2
8610,1.864484419,4039,188835903.4,2024,12,24,359,1,4
8611,7.738685633,6832,495322193,2024,12,24,359,0,1
8612,6.099666254,9502,477855211.9,2024,12,24,359,2,1
8613,9.277106261,7341,840139660.9,2024,12,24,359,0,3
8614,3.536276402,3835,611815101.8,2024,12,24,359,3,1
8615,3.307949515,8077,223144372.8,2024,12,24,359,3,1
8616,5.767971891,2567,574301287.7,2024,12,24,359,4,1
8617,2.423683106,3447,784175286.1,2024,12,25,360,2,2
8618,8.064021199,99,950944370.4,2024,12,25,360,3,2
8619,6.184178841,5793,664184466.9,2024,12,25,360,3,5
8620,1.084144292,4211,782693066.3,2024,12,25,360,2,2
8621,7.775271552,7410,718957456,2024,12,25,360,4,4
8622,8.1073638,6343,122824756.1,2024,12,25,360,1,0
8623,8.244197447,225,237893194.4,2024,12,25,360,2,2
8624,9.92870727,4396,171159526.4,2024,12,25,360,1,3
8625,3.949650284,1554,619162306.7,2024,12,25,360,0,5
8626,6.680332209,6227,562714618.6,2024,12,25,360,4,5
8627,9.344162479,8409,463966492.8,2024,12,25,360,3,0
8628,8.380149937,5806,113562390.4,2024,12,25,360,1,0
8629,1.149594271,8678,402340090.2,2024,12,25,360,3,1
8630,7.451428196,7167,679809887.8,2024,12,25,360,4,5
8631,9.902977886,847,845535854.7,2024,12,25,360,4,4
8632,3.609498051,5771,231143120.7,2024,12,25,360,4,4
8633,4.096308641,1318,503294867.5,2024,12,25,360,3,1
8634,8.027997559,3269,832616824.6,2024,12,25,360,0,1
8635,8.083106719,1896,249969092.3,2024,12,25,360,2,3
8636,4.916729965,8112,647078401.9,2024,12,25,360,3,4
8637,2.478391715,8495,350284080.2,2024,12,25,360,0,1
8638,7.579116013,5179,544637054.4,2024,12,25,360,2,4
8639,7.138326227,9029,955827089.5,2024,12,25,360,0,5
8640,8.621218591,3125,389256139.7,2024,12,25,360,1,2
8641,7.413678236,3105,40480643.33,2024,12,26,361,0,4
8642,7.432328077,5040,269005465.4,2024,12,26,361,4,0
8643,3.53487368,5269,775807500.4,2024,12,26,361,0,3
8644,1.245279558,7542,846144289.4,2024,12,26,361,3,0
8645,1.971996025,5775,832847752.7,2024,12,26,361,4,4
8646,9.000745431,4666,941567993.3,2024,12,26,361,2,5
8647,5.213167193,3847,908467908.2,2024,12,26,361,3,5
8648,3.869527174,2687,581642582.2,2024,12,26,361,4,5
8649,3.715332467,8096,154023470.9,2024,12,26,361,1,5
8650,9.614536748,417,378857869.6,2024,12,26,361,0,0
8651,4.945473224,9889,763689869.7,2024,12,26,361,2,5
8652,6.975298697,7315,838133880.4,2024,12,26,361,3,2
8653,9.488793656,3090,93726270.57,2024,12,26,361,4,3
8654,1.629561448,5639,963717822,2024,12,26,361,1,5
8655,8.922516587,9613,740450575.6,2024,12,26,361,2,0
8656,8.128520907,1754,463432009.2,2024,12,26,361,3,3
8657,8.430647554,1275,831236065.1,2024,12,26,361,0,5
8658,2.00785414,6823,95534256.95,2024,12,26,361,2,5
8659,3.923037654,2563,768794652.1,2024,12,26,361,4,2
8660,9.020854274,8446,927022875.2,2024,12,26,361,0,5
8661,5.360694407,561,797938612.2,2024,12,26,361,4,1
8662,9.141168979,2838,711140751.6,2024,12,26,361,4,4
8663,2.157332908,4246,277498552.9,2024,12,26,361,1,4
8664,5.158218592,1978,132288703.5,2024,12,26,361,4,0
8665,8.977858904,8178,535604805.8,2024,12,27,362,4,3
8666,2.255576977,8797,999852819.1,2024,12,27,362,4,4
8667,3.263246066,2952,936551916.6,2024,12,27,362,1,0
8668,5.284176317,435,155276317,2024,12,27,362,2,4
8669,3.142803908,522,355427265.7,2024,12,27,362,3,0
8670,7.182767123,234,832354721.2,2024,12,27,362,3,2
8671,1.992006124,5440,19570790.76,2024,12,27,362,1,2
8672,8.313826916,7865,77645795.77,2024,12,27,362,0,1
8673,2.738036878,5496,276358188.8,2024,12,27,362,2,3
8674,7.151583383,7509,328029708.5,2024,12,27,362,0,0
8675,3.614300204,2757,598308057.5,2024,12,27,362,2,3
8676,6.995137354,4739,503846193.9,2024,12,27,362,4,2
8677,1.45465472,4482,495466315.1,2024,12,27,362,4,3
8678,3.884997213,5648,767384519.8,2024,12,27,362,0,4
8679,9.34688986,8665,504295693.1,2024,12,27,362,4,0
8680,4.739237105,7853,466107709.5,2024,12,27,362,0,1
8681,9.860373239,6777,973359193.4,2024,12,27,362,2,2
8682,2.221359006,9446,232476545.8,2024,12,27,362,3,4
8683,2.271684609,3844,346559635,2024,12,27,362,3,4
8684,4.89385822,1580,316630568.5,2024,12,27,362,1,1
8685,7.944804553,3673,975380343.5,2024,12,27,362,2,4
8686,5.388679275,681,191949422.4,2024,12,27,362,2,4
8687,2.117984602,5170,101617560.4,2024,12,27,362,2,1
8688,5.663551408,4716,839316818,2024,12,27,362,2,4
8689,8.526125911,4110,652113170.7,2024,12,28,363,0,5
8690,2.058615892,5850,735585252.2,2024,12,28,363,2,5
8691,5.682962921,7709,1330605.322,2024,12,28,363,3,2
8692,5.764606751,3925,881068160.3,2024,12,28,363,4,3
8693,8.208455322,351,777510219.2,2024,12,28,363,0,4
8694,6.733458178,6562,881158502.9,2024,12,28,363,0,2
8695,1.842751644,9479,137490913.5,2024,12,28,363,1,0
8696,4.304616056,2494,44036802.54,2024,12,28,363,4,0
8697,4.240735773,9297,760038166.2,2024,12,28,363,2,3
8698,1.584195538,6328,950935178.5,2024,12,28,363,3,3
8699,9.171083907,2904,419859727.6,2024,12,28,363,2,1
8700,2.809608923,8763,389074065.2,2024,12,28,363,2,1
8701,1.293089219,3322,648927763.5,2024,12,28,363,1,0
8702,6.566346062,8621,540047441.1,2024,12,28,363,4,5
8703,2.406180838,2569,108634245.5,2024,12,28,363,0,3
8704,9.363424688,824,355388168.9,2024,12,28,363,4,0
8705,8.263687421,1559,793669267.1,2024,12,28,363,4,4
8706,5.807475182,5564,266115461.9,2024,12,28,363,2,4
8707,5.207808833,542,926755364.4,2024,12,28,363,1,4
8708,4.717231613,3417,633666235.9,2024,12,28,363,0,5
8709,3.798444213,1244,866786371.3,2024,12,28,363,0,5
8710,8.986145057,4841,895999943.7,2024,12,28,363,3,1
8711,3.734279253,8806,212552808.2,2024,12,28,363,2,4
8712,7.635106825,3914,624514021.9,2024,12,28,363,1,2
8713,3.187286604,7677,629510584.3,2024,12,29,364,1,3
8714,6.587000466,2830,524247777.6,2024,12,29,364,2,0
8715,4.615363151,8786,95133560.01,2024,12,29,364,3,2
8716,4.529148787,931,16549826.89,2024,12,29,364,3,3
8717,1.937918192,1575,402229611.9,2024,12,29,364,1,3
8718,7.781137306,8268,779376982.5,2024,12,29,364,3,2
8719,5.163454426,3539,615121522.2,2024,12,29,364,3,1
8720,8.043393602,1375,549943056.1,2024,12,29,364,0,1
8721,4.025216271,6895,820400845.9,2024,12,29,364,1,1
8722,2.440005118,884,121175777.1,2024,12,29,364,0,1
8723,4.564533809,6278,133199778.6,2024,12,29,364,3,4
8724,7.60268228,5345,470257727.6,2024,12,29,364,0,5
8725,9.820804559,9946,348968981.5,2024,12,29,364,1,2
8726,9.6682972,5249,227006918.8,2024,12,29,364,0,2
8727,6.590548809,2144,922711888.5,2024,12,29,364,1,0
8728,3.307328703,2329,33567140.11,2024,12,29,364,0,5
8729,7.757220721,6587,109774729.5,2024,12,29,364,1,4
8730,8.932275589,7298,746161589.5,2024,12,29,364,3,4
8731,1.788543278,441,481207132.4,2024,12,29,364,1,3
8732,1.292326747,2885,725061070.3,2024,12,29,364,3,4
8733,8.624909487,8148,665014855.1,2024,12,29,364,4,5
8734,5.384340059,3870,91990829.4,2024,12,29,364,4,3
8735,9.579555846,7551,787490458,2024,12,29,364,0,1
8736,5.70321748,9569,66561791.19,2024,12,29,364,2,0
8737,4.758588914,5115,630921605.2,2024,12,30,365,4,1
8738,1.676480694,7731,743278596.1,2024,12,30,365,1,5
8739,7.975632765,3733,652651519.3,2024,12,30,365,0,0
8740,1.238581326,1558,395755550.6,2024,12,30,365,0,0
8741,9.198160168,56,362465220.1,2024,12,30,365,1,2
8742,7.334597252,2583,297947273.7,2024,12,30,365,3,2
8743,3.176637261,9898,747919829.9,2024,12,30,365,0,2
8744,4.464799327,9971,752210560.9,2024,12,30,365,3,2
8745,4.165227346,1345,898909549.7,2024,12,30,365,3,5
8746,5.67541157,6306,194808656.8,2024,12,30,365,3,0
8747,9.488758601,588,476845245.9,2024,12,30,365,1,3
8748,8.299917752,1490,307395264,2024,12,30,365,4,3
8749,1.983992142,7038,831278435.7,2024,12,30,365,3,1
8750,4.031577986,2705,461597623.7,2024,12,30,365,2,4
8751,5.145274388,3656,256719364.5,2024,12,30,365,4,1
8752,2.796104974,7058,802517628.7,2024,12,30,365,2,3
8753,5.081550276,8614,96985777.01,2024,12,30,365,2,2
8754,7.814544607,8942,44890387.9,2024,12,30,365,4,4
8755,7.063384004,718,549094201.5,2024,12,30,365,0,1
8756,9.61716679,8187,485336837.8,2024,12,30,365,0,4
8757,4.89669728,2241,282186616,2024,12,30,365,0,0
8758,2.576504892,1887,328586447.1,2024,12,30,365,2,1
8759,5.871162258,7188,560088364.4,2024,12,30,365,0,5
8760,2.963234744,4800,421192582.8,2024,12,30,365,2,5
8761,2.14406113,6874,282722558.2,2024,12,31,366,0,5
8762,7.117505789,1412,833579259.8,2024,12,31,366,1,5
8763,6.273348163,7513,68308382.61,2024,12,31,366,2,5
8764,7.804416453,6802,869486134.6,2024,12,31,366,2,1
8765,7.893709836,3063,756024127.7,2024,12,31,366,4,4
8766,6.387615152,1499,292110642.7,2024,12,31,366,4,2
8767,1.206534577,1785,277325356.8,2024,12,31,366,3,5
8768,6.011888343,7335,881454391.1,2024,12,31,366,1,3
8769,6.638637365,9441,634535982.1,2024,12,31,366,4,2
8770,1.436781178,2212,919518767.7,2024,12,31,366,4,3
8771,9.096155284,9066,168711291.2,2024,12,31,366,3,2
8772,2.174260672,999,852171114.4,2024,12,31,366,3,4
8773,4.938299767,6578,109418699.3,2024,12,31,366,1,2
8774,1.568677404,2601,266468864.6,2024,12,31,366,0,0
8775,5.139447849,6418,84031320.03,2024,12,31,366,1,5
8776,1.640015966,6824,129377468.2,2024,12,31,366,0,3
8777,8.933496439,6071,540697440.1,2024,12,31,366,4,3
8778,6.488392921,2452,59730202.47,2024,12,31,366,3,2
8779,4.183050719,1026,79041218.49,2024,12,31,366,2,0
8780,6.719834954,9226,622836513,2024,12,31,366,2,2
8781,3.746709473,7639,784929790.4,2024,12,31,366,0,0
8782,7.627202294,1242,765484503.4,2024,12,31,366,4,1
8783,2.138274216,3568,429549829,2024,12,31,366,2,3
8784,6.185316666,761,473949076.6,2024,12,31,366,3,0
8785,1.025256697,6297,242106435.2,2025,1,1,1,3,1
8786,2.473964393,8967,998505780.1,2025,1,1,1,2,5
8787,5.993391704,3491,989905703.4,2025,1,1,1,4,1
8788,9.497102568,9636,914523011.4,2025,1,1,1,3,5
8789,9.592327672,1436,87789975.44,2025,1,1,1,3,2
8790,7.897696702,9730,394017416.1,2025,1,1,1,0,5
8791,3.91086243,457,141091544.8,2025,1,1,1,1,0
8792,8.249336961,4665,143678564,2025,1,1,1,0,4
8793,1.899620415,8975,831163341.5,2025,1,1,1,2,0
8794,5.940238665,5096,672887426.1,2025,1,1,1,2,0
8795,6.607583659,2283,792436510.7,2025,1,1,1,2,0
8796,1.434582425,7138,69801597.03,2025,1,1,1,4,5
8797,2.0460643,7191,773803767.7,2025,1,1,1,2,4
8798,8.094893652,4426,418035667.6,2025,1,1,1,4,0
8799,3.713472126,8179,761361217.5,2025,1,1,1,1,5
8800,7.531522762,7192,707013996.9,2025,1,1,1,0,2
8801,8.476887555,833,81746786.8,2025,1,1,1,1,0
8802,5.681904482,2079,588647728.9,2025,1,1,1,1,0
8803,9.3175786,6028,801084670.3,2025,1,1,1,4,4
8804,7.800276512,3470,529373394.8,2025,1,1,1,4,0
8805,7.257872082,6762,461204441.8,2025,1,1,1,4,0
8806,8.351369866,7263,47995191.61,2025,1,1,1,1,5
8807,3.247905856,6513,563938469.1,2025,1,1,1,4,1
8808,2.930173681,8621,561463236,2025,1,1,1,1,0
8809,9.640868325,5959,926420060.8,2025,1,2,2,3,4
8810,8.311325395,1124,483930497.8,2025,1,2,2,1,2
8811,4.73790001,9619,519081756.3,2025,1,2,2,0,2
8812,8.704239766,8142,938125396.9,2025,1,2,2,1,3
8813,8.781920031,748,144532236.4,2025,1,2,2,3,1
8814,6.547255619,735,459870421.9,2025,1,2,2,2,2
8815,9.834763456,1824,447962412.1,2025,1,2,2,3,3
8816,1.024662092,9163,103455357.2,2025,1,2,2,1,4
8817,3.491006235,7535,912004769.8,2025,1,2,2,2,1
8818,6.262113161,8307,767978968,2025,1,2,2,0,2
8819,4.286038247,1952,18058397.81,2025,1,2,2,3,3
8820,7.827958981,3303,359503943.3,2025,1,2,2,4,4
8821,5.840680971,9833,782920701.4,2025,1,2,2,2,4
8822,3.854426239,4554,718024629.9,2025,1,2,2,0,1
8823,8.225190404,3442,234853036.9,2025,1,2,2,2,4
8824,4.542221154,7808,681798770,2025,1,2,2,1,0
8825,7.018209489,3869,718332863.2,2025,1,2,2,4,0
8826,7.72367794,6071,162960921.8,2025,1,2,2,2,1
8827,9.16835217,249,538547406,2025,1,2,2,1,0
8828,6.212962611,3573,59250626.82,2025,1,2,2,4,4
8829,7.604186266,6008,901576723.9,2025,1,2,2,1,5
8830,3.115867249,9946,580747617.6,2025,1,2,2,1,1
8831,7.438553993,4638,71322356.62,2025,1,2,2,0,3
8832,7.020193988,7399,372503277.7,2025,1,2,2,2,1
8833,3.014518957,9514,896780580,2025,1,3,3,3,2
8834,5.606520224,7242,407189811.9,2025,1,3,3,3,4
8835,8.866079247,8023,90203749.28,2025,1,3,3,2,1
8836,1.557604465,9976,119239534.7,2025,1,3,3,4,5
8837,3.99405246,6715,129789986,2025,1,3,3,1,3
8838,3.349782406,8553,647910903.6,2025,1,3,3,2,2
8839,6.095419258,7049,162424697.4,2025,1,3,3,4,1
8840,9.81843916,266,562207838.7,2025,1,3,3,4,0
8841,4.44609263,3941,36150130.74,2025,1,3,3,3,5
8842,7.71710213,2111,339889530.9,2025,1,3,3,0,4
8843,8.737360131,2128,530414998.5,2025,1,3,3,3,1
8844,3.40776338,7704,569970876.1,2025,1,3,3,0,0
8845,3.758865914,4320,716260074.4,2025,1,3,3,2,0
8846,7.120053613,6841,388616447.9,2025,1,3,3,3,3
8847,5.315224988,1278,87969108.31,2025,1,3,3,1,5
8848,3.934985736,6318,994919225.7,2025,1,3,3,4,2
8849,6.545210165,9405,159828183.4,2025,1,3,3,4,2
8850,8.497922381,1682,587500163.5,2025,1,3,3,4,1
8851,5.828101003,6178,483413704.7,2025,1,3,3,3,0
8852,9.274276496,7805,711131062.4,2025,1,3,3,2,2
8853,2.699343769,3349,191245356.9,2025,1,3,3,4,3
8854,1.760556373,566,751217437.3,2025,1,3,3,2,2
8855,7.161305828,2399,967486730.6,2025,1,3,3,1,0
8856,6.241246115,2561,610821849.5,2025,1,3,3,4,2
8857,7.229099792,6770,151386107.4,2025,1,4,4,1,5
8858,2.340095261,2521,69359623.36,2025,1,4,4,0,0
8859,3.053353361,3257,981819431.4,2025,1,4,4,0,5
8860,8.010680623,4672,371106684.2,2025,1,4,4,3,5
8861,4.741988808,5426,89345979.77,2025,1,4,4,0,1
8862,4.502496655,9237,254298547.4,2025,1,4,4,2,1
8863,8.289629187,3979,554033884.5,2025,1,4,4,2,4
8864,8.091329203,8695,337186814.9,2025,1,4,4,4,4
8865,4.708006781,6405,735341324.1,2025,1,4,4,1,3
8866,4.384026376,3726,876351253.5,2025,1,4,4,4,5
8867,9.998522635,2818,804465739.4,2025,1,4,4,3,2
8868,9.680412486,2700,606318298.8,2025,1,4,4,4,2
8869,9.710250885,6669,469597975.4,2025,1,4,4,4,3
8870,1.869783576,4468,97420457.69,2025,1,4,4,4,1
8871,3.843649337,9421,154752395.8,2025,1,4,4,3,1
8872,4.628261987,7933,857069603,2025,1,4,4,2,0
8873,9.559476782,7093,244472787,2025,1,4,4,4,3
8874,3.01388827,6650,153386806.7,2025,1,4,4,2,3
8875,3.118158188,4683,477178420.1,2025,1,4,4,4,3
8876,7.548151848,816,150085465.9,2025,1,4,4,0,5
8877,2.520958494,7571,525308316.2,2025,1,4,4,1,5
8878,9.274739461,9528,205344614.5,2025,1,4,4,2,5
8879,6.610972505,5984,317617666.2,2025,1,4,4,1,1
8880,5.863979139,2267,599933773.8,2025,1,4,4,2,5
8881,2.450957826,6755,929134108.4,2025,1,5,5,3,2
8882,2.174931679,7958,509902486.2,2025,1,5,5,1,3
8883,4.975188832,8316,263982122.6,2025,1,5,5,0,0
8884,7.783693261,7028,985982718.9,2025,1,5,5,4,0
8885,1.560054238,4952,230661202.1,2025,1,5,5,0,1
8886,2.90177691,4513,268479253.5,2025,1,5,5,1,0
8887,8.458600051,1169,645885737.7,2025,1,5,5,1,5
8888,6.282796813,6183,933929800.5,2025,1,5,5,3,0
8889,4.211788498,1905,808733660.3,2025,1,5,5,0,4
8890,1.701422361,9351,498096878.5,2025,1,5,5,4,5
8891,6.179624259,2200,914794403.1,2025,1,5,5,2,5
8892,5.722064862,8784,753708345.9,2025,1,5,5,0,3
8893,9.749417781,5218,559951156.3,2025,1,5,5,0,4
8894,1.475541879,8375,433783439.9,2025,1,5,5,3,1
8895,1.739890252,6490,195745538.4,2025,1,5,5,2,1
8896,1.256804616,3419,162764500.1,2025,1,5,5,2,3
8897,5.825166965,8143,359331688.1,2025,1,5,5,2,3
8898,9.850175519,6818,333880758.2,2025,1,5,5,3,1
8899,2.465315585,5355,540485858.6,2025,1,5,5,2,3
8900,6.052522122,2804,794070021.1,2025,1,5,5,1,2
8901,1.640436152,4852,529761906.9,2025,1,5,5,3,3
8902,1.219268688,4586,819115359.7,2025,1,5,5,2,5
8903,7.048153334,7724,671235491.2,2025,1,5,5,3,4
8904,9.906171016,353,102242492.4,2025,1,5,5,4,3
8905,6.141527143,2599,379077302,2025,1,6,6,3,2
8906,8.146592173,5134,982675341.9,2025,1,6,6,4,5
8907,2.304982917,1156,159449329,2025,1,6,6,2,0
8908,4.668867499,6206,483047704.5,2025,1,6,6,3,5
8909,3.083873489,7544,808941733.3,2025,1,6,6,4,4
8910,6.44127102,6706,185609793.7,2025,1,6,6,4,1
8911,6.006424416,7002,855417216.8,2025,1,6,6,4,1
8912,9.477587191,3945,421062757.2,2025,1,6,6,3,4
8913,1.629516732,5020,246691553.2,2025,1,6,6,1,5
8914,4.478092128,3410,493815045.4,2025,1,6,6,1,3
8915,9.710489798,8736,760457502.5,2025,1,6,6,0,0
8916,9.577335429,8774,41886475.65,2025,1,6,6,0,1
8917,3.950225231,5889,224653593.1,2025,1,6,6,4,1
8918,3.042539326,8,877492132.7,2025,1,6,6,1,2
8919,1.994718791,4381,216184397.9,2025,1,6,6,2,5
8920,2.124079678,6930,845504227.8,2025,1,6,6,4,0
8921,5.307718982,7633,342561654.4,2025,1,6,6,4,0
8922,1.78591503,2252,722207874.1,2025,1,6,6,0,4
8923,4.582881647,3831,705645034.4,2025,1,6,6,0,1
8924,1.669087476,2423,305653872.7,2025,1,6,6,2,0
8925,2.523040892,3405,668421411.4,2025,1,6,6,3,5
8926,7.25388634,3069,654014811.2,2025,1,6,6,3,1
8927,5.956683183,5359,119121554.9,2025,1,6,6,2,3
8928,3.978944837,9151,135495460.1,2025,1,6,6,3,4
8929,1.905410468,7212,263067086.2,2025,1,7,7,4,0
8930,4.368973968,2115,243003245.2,2025,1,7,7,2,2
8931,2.961735659,6644,374085426.2,2025,1,7,7,0,1
8932,9.365320631,4840,644421948.2,2025,1,7,7,1,2
8933,1.935508168,560,106248210.8,2025,1,7,7,0,1
8934,8.942578894,3933,132983794.6,2025,1,7,7,2,2
8935,2.939727165,2889,213136017.2,2025,1,7,7,3,5
8936,6.927901231,7671,283044449.8,2025,1,7,7,2,0
8937,8.196953136,9541,451675076.4,2025,1,7,7,4,3
8938,5.475345351,7104,748638441.9,2025,1,7,7,1,3
8939,8.188121665,499,277629247.2,2025,1,7,7,3,5
8940,1.106106918,798,729351959.5,2025,1,7,7,1,4
8941,1.288308999,9350,273034565.1,2025,1,7,7,3,1
8942,9.181659014,3358,847730634.5,2025,1,7,7,0,5
8943,4.185427183,621,540380628.3,2025,1,7,7,3,1
8944,9.905600869,2089,125852494.4,2025,1,7,7,1,4
8945,8.295452491,9249,401823006,2025,1,7,7,4,3
8946,7.987312703,7098,366344852,2025,1,7,7,1,3
8947,2.901655478,3057,145586821.2,2025,1,7,7,1,4
8948,2.786522953,323,572602845.4,2025,1,7,7,3,0
8949,4.20040351,1598,885598630.3,2025,1,7,7,4,3
8950,7.488138921,6965,839228629.5,2025,1,7,7,2,5
8951,2.973789011,8996,381509296.9,2025,1,7,7,4,0
8952,9.279118635,1048,558636695.2,2025,1,7,7,1,4
8953,4.267289356,4363,479554232.2,2025,1,8,8,2,4
8954,2.895319045,1420,715735901.3,2025,1,8,8,3,3
8955,4.18891378,3426,47558062.78,2025,1,8,8,4,0
8956,1.5371587,2062,353055179.2,2025,1,8,8,4,0
8957,8.739260552,832,507262085.2,2025,1,8,8,1,3
8958,3.2034963,8411,520405480.6,2025,1,8,8,3,5
8959,7.902023931,4696,900721533.6,2025,1,8,8,0,4
8960,7.598949722,3866,676047866,2025,1,8,8,1,4
8961,2.982492502,4442,140393130.1,2025,1,8,8,0,0
8962,9.130482839,3716,487926086.5,2025,1,8,8,4,0
8963,7.76866541,129,137119419.8,2025,1,8,8,0,5
8964,9.744937877,642,679769691.9,2025,1,8,8,2,5
8965,3.093453784,1555,621080709.9,2025,1,8,8,4,0
8966,2.130700229,2104,647832706.9,2025,1,8,8,1,5
8967,4.49551535,200,905207261.3,2025,1,8,8,0,4
8968,1.228756198,5393,702938355,2025,1,8,8,2,3
8969,4.62869376,725,896042117.8,2025,1,8,8,2,4
8970,5.678310423,4823,541042192.4,2025,1,8,8,4,5
8971,8.183475823,3924,486813380.7,2025,1,8,8,4,1
8972,2.01579414,4499,30295869.2,2025,1,8,8,0,0
8973,7.239421133,8631,394825339.3,2025,1,8,8,2,2
8974,9.90331834,6723,769566313.9,2025,1,8,8,0,5
8975,3.636842175,7498,418969025.1,2025,1,8,8,3,4
8976,8.343294713,9139,536017682.4,2025,1,8,8,0,2
8977,7.505766096,5982,49844261.64,2025,1,9,9,0,1
8978,1.118525724,1776,506401495.9,2025,1,9,9,1,5
8979,1.986778138,78,413646738.5,2025,1,9,9,4,4
8980,4.155604894,6575,215221840.4,2025,1,9,9,3,4
8981,3.065187841,751,594980210.6,2025,1,9,9,2,1
8982,5.980339381,8331,633075981.3,2025,1,9,9,4,2
8983,7.73423188,1272,675599159.1,2025,1,9,9,2,0
8984,5.375938194,7889,292889284.8,2025,1,9,9,1,0
8985,7.706315342,7598,282243110.8,2025,1,9,9,0,5
8986,9.864823043,1104,481390966.1,2025,1,9,9,2,0
8987,1.526259041,3660,758470765.8,2025,1,9,9,2,5
8988,7.402597624,9958,580021015.9,2025,1,9,9,1,1
8989,9.608204033,534,765646627.4,2025,1,9,9,3,4
8990,9.404414923,9098,738231938.9,2025,1,9,9,2,2
8991,2.376693611,8746,450418155.8,2025,1,9,9,2,5
8992,1.589509208,9646,936161198.8,2025,1,9,9,0,3
8993,5.725539078,1749,39629901.16,2025,1,9,9,3,3
8994,5.037306497,3896,46580939.78,2025,1,9,9,1,2
8995,9.152286214,704,352896561.9,2025,1,9,9,3,5
8996,6.137356912,6612,655043777.7,2025,1,9,9,4,2
8997,3.214752827,7253,718922112.5,2025,1,9,9,3,5
8998,5.591330439,1745,253725381.4,2025,1,9,9,2,5
8999,8.610365079,4699,809928538.4,2025,1,9,9,4,4
9000,7.957990386,1013,680350553.7,2025,1,9,9,2,4
9001,7.330630238,1756,259967339.8,2025,1,10,10,4,0
9002,1.820913362,2214,926359197.4,2025,1,10,10,0,0
9003,4.935897942,913,800114923.7,2025,1,10,10,0,5
9004,3.227836426,1610,837347726.9,2025,1,10,10,1,2
9005,2.934420207,59,736160545.4,2025,1,10,10,4,1
9006,2.252231744,8703,567371994.9,2025,1,10,10,3,2
9007,4.681303182,3831,860241275.6,2025,1,10,10,1,0
9008,9.818613848,5598,270553700.9,2025,1,10,10,3,2
9009,9.536476495,4477,95901466.12,2025,1,10,10,0,2
9010,6.953604036,6756,39126290.88,2025,1,10,10,0,4
9011,2.485955624,5408,820847970.6,2025,1,10,10,4,1
9012,4.561237218,8977,86923495.03,2025,1,10,10,4,3
9013,3.794835452,2845,433858891.4,2025,1,10,10,1,5
9014,4.989915986,9160,468928520.9,2025,1,10,10,2,2
9015,8.906944854,6660,369146681.5,2025,1,10,10,0,2
9016,9.893276686,3168,899732313.6,2025,1,10,10,2,3
9017,7.991521355,1017,451168755.1,2025,1,10,10,2,1
9018,5.062320401,8251,815830939.8,2025,1,10,10,3,1
9019,4.340935596,3478,697599793.9,2025,1,10,10,2,2
9020,6.101579982,6753,729951820.1,2025,1,10,10,3,1
9021,1.56899648,1033,994601422.6,2025,1,10,10,1,1
9022,4.784002374,4711,261112993.1,2025,1,10,10,1,1
9023,8.846858467,4726,582258623.9,2025,1,10,10,2,3
9024,9.167046581,5578,920606126.8,2025,1,10,10,2,5
9025,5.773157025,7537,751303234.4,2025,1,11,11,1,5
9026,2.234542774,1980,87831133.44,2025,1,11,11,4,5
9027,2.422539188,242,699882812.2,2025,1,11,11,4,5
9028,5.943373183,6512,35146771.36,2025,1,11,11,1,5
9029,1.268013969,7770,102327366.8,2025,1,11,11,1,0
9030,5.019882251,6153,317627191,2025,1,11,11,0,4
9031,1.793655861,1180,367717034.9,2025,1,11,11,2,5
9032,7.77043306,7134,387280033.9,2025,1,11,11,2,0
9033,5.410251003,302,756694553.4,2025,1,11,11,2,5
9034,4.761305644,9151,798922539.5,2025,1,11,11,2,4
9035,1.576528567,2506,882276177.2,2025,1,11,11,2,5
9036,5.504207796,1474,866157718.6,2025,1,11,11,3,1
9037,9.096298435,9217,534031703.5,2025,1,11,11,3,0
9038,9.602788845,7786,525227267.2,2025,1,11,11,3,3
9039,6.938539804,4156,121767125.1,2025,1,11,11,2,3
9040,8.528549612,5887,895421009.1,2025,1,11,11,2,2
9041,4.646840607,1291,163295026.5,2025,1,11,11,2,0
9042,5.364335592,6350,446295670.9,2025,1,11,11,0,1
9043,2.3572266,252,820829063.5,2025,1,11,11,2,0
9044,2.909163484,4391,156807102.5,2025,1,11,11,4,4
9045,7.538207035,9885,218371310.3,2025,1,11,11,0,3
9046,7.578131908,2235,839799227.1,2025,1,11,11,2,5
